,Area,Area_leaf,Ei,Ei_leaf,clear_sky,daydate,density,incli_base,incli_top,infl,isolated,latitude,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,stage,w0_slp,wl_slp
0,0.8523636542,0.7883928408,0.276623405897,0.294413769744,1.0,2018-06-01,4.0,86.25,23.0,40.0,0.0,0.0,-0.02,233.87,25.5,8000.0,140.0,0.575,0.1,16.0,0.007,0.00595
1,0.8523636716,0.7883928953,0.27707537131,0.294595986179,1.0,2018-06-01,4.0,86.25,23.0,40.0,0.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,16.0,0.007,0.00595
2,0.8523641935,0.7883935848,0.27625233687,0.293731602425,1.0,2018-06-01,4.0,86.25,23.0,40.0,0.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,16.0,0.007,0.00805
3,0.8521578991,0.7881870249,0.275167879096,0.292217760583,1.0,2018-06-01,4.0,86.25,17.0,40.0,0.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,16.0,0.007,0.00805
4,0.852158395,0.7881874807,0.273580306634,0.288648474191,1.0,2018-06-01,4.0,86.25,17.0,40.0,0.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,16.0,0.007,0.00805
5,0.8521196291,0.7881490106,0.273289697111,0.288304200191,1.0,2018-06-01,4.0,86.25,17.0,40.0,0.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,16.0,0.007,0.00805
6,0.8503138082,0.7863431169,0.271139879574,0.285752064636,1.0,2018-06-01,4.0,86.25,17.0,28.0,0.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,16.0,0.007,0.00805
7,0.850925367,0.7869545578,0.273542689655,0.288810118806,1.0,2018-06-01,4.0,63.75,17.0,28.0,0.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,16.0,0.007,0.00805
8,0.8509256639,0.7869551037,0.273739069109,0.289038920592,1.0,2018-06-01,4.0,63.75,17.0,28.0,0.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,16.0,0.01,0.00805
9,0.8503821178,0.7864111764,0.27418515399,0.286533703185,1.0,2018-06-01,4.0,63.75,17.0,28.0,0.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,16.0,0.01,0.00805
10,0.85093673,0.7869657539,0.274083227486,0.286473289345,1.0,2018-06-01,4.0,63.75,17.0,28.0,0.0,0.0,-0.014,179.9,34.5,8000.0,140.0,0.425,0.13,16.0,0.01,0.00805
11,0.8759699841,0.7869655733,0.269213555267,0.285378387818,1.0,2018-06-01,4.0,63.75,17.0,28.0,0.0,0.0,-0.014,179.9,34.5,8000.0,200.0,0.425,0.13,16.0,0.01,0.00805
12,0.8881869486,0.7866627966,0.264923707032,0.284852096504,1.0,2018-06-01,4.0,63.75,17.0,28.0,0.0,0.0,-0.017,179.9,34.5,8000.0,230.0,0.5,0.1,16.0,0.007,0.0049
13,0.8881861788,0.7866618205,0.264097621788,0.283942600808,1.0,2018-06-01,4.0,63.75,17.0,28.0,0.0,0.0,-0.017,179.9,34.5,8000.0,230.0,0.5,0.1,16.0,0.007,0.007
14,0.8918244082,0.7903003936,0.266534863004,0.28581233437,1.0,2018-06-01,4.0,63.75,17.0,40.0,0.0,0.0,-0.017,179.9,34.5,8000.0,230.0,0.5,0.1,16.0,0.007,0.007
15,0.8912802027,0.7897559481,0.267448620794,0.281964087105,1.0,2018-06-01,4.0,63.75,17.0,40.0,0.0,0.0,-0.017,179.9,34.5,8000.0,230.0,0.35,0.1,16.0,0.007,0.007
16,0.8912274995,0.7897031876,0.267524096786,0.281104422605,1.0,2018-06-01,4.0,63.75,17.0,40.0,0.0,0.0,-0.017,179.9,34.5,8000.0,230.0,0.35,0.07,16.0,0.007,0.007
17,0.8885062327,0.786982234,0.267676720427,0.281393622933,1.0,2018-06-01,4.0,86.25,17.0,40.0,0.0,0.0,-0.017,179.9,34.5,8000.0,230.0,0.35,0.07,16.0,0.007,0.007
18,0.8885061813,0.7869821651,0.263272862833,0.276174432258,1.0,2018-06-01,4.0,86.25,17.0,40.0,0.0,0.0,-0.017,179.9,25.5,8000.0,230.0,0.35,0.07,16.0,0.007,0.007
19,0.8886741884,0.7871499477,0.263452103273,0.276316076551,1.0,2018-06-01,4.0,86.25,23.0,40.0,0.0,0.0,-0.017,179.9,25.5,8000.0,230.0,0.35,0.07,16.0,0.007,0.007
20,0.8886547146,0.7871304623,0.26339115508,0.276046394347,1.0,2018-06-01,4.0,86.25,23.0,40.0,0.0,0.0,-0.017,179.9,25.5,8000.0,230.0,0.35,0.07,16.0,0.01,0.007
21,0.8874784976,0.7859540879,0.263811336519,0.276767361413,1.0,2018-06-01,4.0,86.25,23.0,40.0,0.0,0.0,-0.023,179.9,25.5,8000.0,230.0,0.35,0.07,16.0,0.01,0.007
22,0.8624402857,0.785954198,0.270822100822,0.281274902222,1.0,2018-06-01,4.0,86.25,23.0,40.0,0.0,0.0,-0.023,179.9,25.5,8000.0,170.0,0.35,0.07,16.0,0.01,0.007
23,0.8624403796,0.7859542895,0.275355100424,0.290653537292,1.0,2018-06-01,4.0,86.25,23.0,40.0,0.0,0.0,-0.023,233.87,25.5,8000.0,170.0,0.35,0.07,16.0,0.01,0.007
24,0.8753501144,0.7863459333,0.268582912717,0.289266487933,1.0,2018-06-01,4.0,97.5,26.0,40.0,0.0,0.0,-0.02,125.93,30.0,8000.0,200.0,0.5,0.07,16.0,0.007,0.00805
25,0.8753670993,0.7863629202,0.268698058486,0.289604506214,1.0,2018-06-01,4.0,97.5,26.0,40.0,0.0,0.0,-0.02,125.93,30.0,8000.0,200.0,0.5,0.1,16.0,0.007,0.00805
26,0.8751477969,0.7861438004,0.268182994578,0.288999567019,1.0,2018-06-01,4.0,97.5,26.0,40.0,0.0,0.0,-0.026,125.93,30.0,8000.0,200.0,0.5,0.1,16.0,0.007,0.00805
27,0.8757047296,0.7867009069,0.269436868396,0.293182998794,1.0,2018-06-01,4.0,97.5,26.0,40.0,0.0,0.0,-0.026,125.93,30.0,8000.0,200.0,0.65,0.1,16.0,0.007,0.00805
28,0.8770162425,0.7880124247,0.269464723671,0.293226215425,1.0,2018-06-01,4.0,97.5,26.0,52.0,0.0,0.0,-0.026,125.93,30.0,8000.0,200.0,0.65,0.1,16.0,0.007,0.00805
29,0.8770164834,0.7880126493,0.270046073045,0.292090826494,1.0,2018-06-01,4.0,97.5,26.0,52.0,0.0,0.0,-0.026,179.9,30.0,8000.0,200.0,0.65,0.1,16.0,0.007,0.00805
