,Area,Area_leaf,Ei,Ei_leaf,clear_sky,daydate,density,incli_base,incli_top,infl,isolated,latitude,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,stage,w0_slp,wl_slp
46,0.8509945014,0.787023569,0.275091138582,0.287473652694,1.0,2018-06-01,4.0,63.75,20.0,34.0,0.0,45.0,-0.026,233.87,39.0,8000.0,140.0,0.35,0.13,16.0,0.013,0.0049
47,0.8516416974,0.7876711547,0.274530317866,0.28686416285,1.0,2018-06-01,4.0,63.75,20.0,34.0,0.0,45.0,-0.02,233.87,39.0,8000.0,140.0,0.35,0.13,16.0,0.013,0.0049
48,0.8778387277,0.7888344028,0.269128445712,0.285616255045,1.0,2018-06-01,4.0,75.0,23.0,46.0,0.0,45.0,-0.02,125.93,21.0,8000.0,200.0,0.425,0.1,16.0,0.0085,0.007
49,0.8778391909,0.7888348923,0.267498648985,0.28380836664,1.0,2018-06-01,4.0,75.0,23.0,46.0,0.0,45.0,-0.02,125.93,30.0,8000.0,200.0,0.425,0.1,16.0,0.0085,0.007
50,0.8757795955,0.786775345,0.266047456952,0.282122846669,1.0,2018-06-01,4.0,75.0,23.0,34.0,0.0,45.0,-0.02,125.93,30.0,8000.0,200.0,0.425,0.1,16.0,0.0085,0.007
51,0.8507461,0.7867752401,0.277943075285,0.291443822684,1.0,2018-06-01,4.0,75.0,23.0,34.0,0.0,45.0,-0.02,125.93,30.0,8000.0,140.0,0.425,0.1,16.0,0.0085,0.007
52,0.8508354489,0.7868648675,0.27823479068,0.291779296066,1.0,2018-06-01,4.0,75.0,23.0,34.0,0.0,45.0,-0.02,125.93,30.0,8000.0,140.0,0.425,0.1,16.0,0.0115,0.007
53,0.8507709337,0.7868003302,0.278187777471,0.291334729109,1.0,2018-06-01,4.0,75.0,23.0,34.0,0.0,45.0,-0.02,125.93,30.0,8000.0,140.0,0.425,0.07,16.0,0.0115,0.007
54,0.8513084003,0.7873377374,0.278642213139,0.294389373652,1.0,2018-06-01,4.0,75.0,23.0,34.0,0.0,45.0,-0.02,125.93,30.0,8000.0,140.0,0.575,0.07,16.0,0.0115,0.007
55,0.8527635349,0.7887928785,0.278710125783,0.294817503533,1.0,2018-06-01,4.0,52.5,23.0,34.0,0.0,45.0,-0.02,125.93,30.0,8000.0,140.0,0.575,0.07,16.0,0.0115,0.007
56,0.852762815,0.7887920934,0.278516614979,0.29469226129,1.0,2018-06-01,4.0,52.5,23.0,34.0,0.0,45.0,-0.02,125.93,30.0,8000.0,140.0,0.575,0.07,16.0,0.0115,0.0091
57,0.8527626122,0.7887919056,0.278037821139,0.292691862833,1.0,2018-06-01,4.0,52.5,23.0,34.0,0.0,45.0,-0.02,179.9,30.0,8000.0,140.0,0.575,0.07,16.0,0.0115,0.0091
58,0.8530810207,0.7891103141,0.27592535158,0.290469108548,1.0,2018-06-01,4.0,52.5,17.0,34.0,0.0,45.0,-0.02,179.9,30.0,8000.0,140.0,0.575,0.07,16.0,0.0115,0.0091
59,0.8526027879,0.7886319894,0.275465132347,0.290045078894,1.0,2018-06-01,4.0,52.5,17.0,34.0,0.0,45.0,-0.026,179.9,30.0,8000.0,140.0,0.575,0.07,16.0,0.0115,0.0091
60,0.8780798416,0.7890755156,0.265367164741,0.28127177331,1.0,2018-06-01,4.0,86.25,26.0,52.0,0.0,45.0,-0.017,152.915,34.5,8000.0,200.0,0.425,0.1,16.0,0.0115,0.0049
61,0.8780799896,0.7890757499,0.265505712741,0.281521042443,1.0,2018-06-01,4.0,86.25,26.0,52.0,0.0,45.0,-0.017,152.915,34.5,8000.0,200.0,0.425,0.1,16.0,0.0115,0.007
