,Area,Area_leaf,Ei,Ei_leaf,clear_sky,daydate,density,incli_base,incli_top,infl,isolated,latitude,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,stage,w0_slp,wl_slp
0,1.0494614138,0.9854904258,0.136290331224,0.143022187331,1.0,1975-07-18,7.0,86.25,23.0,40.0,0.0,43.0,-0.02,233.87,25.5,10000.0,140.0,0.575,0.1,16.0,0.007,0.00595
1,1.049461885,0.9854909476,0.135949950707,0.14298836951,1.0,1975-07-18,7.0,86.25,23.0,40.0,0.0,43.0,-0.02,233.87,34.5,10000.0,140.0,0.575,0.1,16.0,0.007,0.00595
2,1.0494619571,0.9854913725,0.135984220728,0.143198110399,1.0,1975-07-18,7.0,86.25,23.0,40.0,0.0,43.0,-0.02,233.87,34.5,10000.0,140.0,0.575,0.1,16.0,0.007,0.00805
3,1.0492039228,0.9852332461,0.136181396819,0.142915371316,1.0,1975-07-18,7.0,86.25,17.0,40.0,0.0,43.0,-0.02,233.87,34.5,10000.0,140.0,0.575,0.1,16.0,0.007,0.00805
4,1.0492042059,0.985233484,0.136554719968,0.142847851647,1.0,1975-07-18,7.0,86.25,17.0,40.0,0.0,43.0,-0.02,179.9,34.5,10000.0,140.0,0.575,0.1,16.0,0.007,0.00805
5,1.0491579961,0.9851870529,0.135878072409,0.142079915733,1.0,1975-07-18,7.0,86.25,17.0,40.0,0.0,43.0,-0.02,179.9,34.5,10000.0,140.0,0.575,0.13,16.0,0.007,0.00805
6,1.0468991749,0.9829284446,0.135944687909,0.142360573182,1.0,1975-07-18,7.0,86.25,17.0,28.0,0.0,43.0,-0.02,179.9,34.5,10000.0,140.0,0.575,0.13,16.0,0.007,0.00805
7,1.0476631323,0.9836923722,0.136442347402,0.143012232665,1.0,1975-07-18,7.0,63.75,17.0,28.0,0.0,43.0,-0.02,179.9,34.5,10000.0,140.0,0.575,0.13,16.0,0.007,0.00805
8,1.0476644467,0.9836938537,0.136239135986,0.142837354106,1.0,1975-07-18,7.0,63.75,17.0,28.0,0.0,43.0,-0.02,179.9,34.5,10000.0,140.0,0.575,0.13,16.0,0.01,0.00805
9,1.0469847461,0.9830140503,0.136221369212,0.141264331111,1.0,1975-07-18,7.0,63.75,17.0,28.0,0.0,43.0,-0.02,179.9,34.5,10000.0,140.0,0.425,0.13,16.0,0.01,0.00805
10,1.0476778943,0.9837072739,0.135901592536,0.140901500575,1.0,1975-07-18,7.0,63.75,17.0,28.0,0.0,43.0,-0.014,179.9,34.5,10000.0,140.0,0.425,0.13,16.0,0.01,0.00805
11,1.0727115434,0.9837075469,0.13331188035,0.139335210596,1.0,1975-07-18,7.0,63.75,17.0,28.0,0.0,43.0,-0.014,179.9,34.5,10000.0,200.0,0.425,0.13,16.0,0.01,0.00805
12,1.0848511156,0.9833269682,0.131238835109,0.13935826886,1.0,1975-07-18,7.0,63.75,17.0,28.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.5,0.1,16.0,0.007,0.0049
13,1.0848534909,0.9833292884,0.13151629562,0.13967048615,1.0,1975-07-18,7.0,63.75,17.0,28.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.5,0.1,16.0,0.007,0.007
14,1.0893995001,0.9878752905,0.131195775246,0.138865333866,1.0,1975-07-18,7.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.5,0.1,16.0,0.007,0.007
15,1.088718117,0.9871940251,0.131267406267,0.135299550988,1.0,1975-07-18,7.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.35,0.1,16.0,0.007,0.007
16,1.088653539,0.9871292453,0.13112713854,0.13440403702,1.0,1975-07-18,7.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.35,0.07,16.0,0.007,0.007
17,1.0852515748,0.983727474,0.132152655817,0.13518785508,1.0,1975-07-18,7.0,86.25,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.35,0.07,16.0,0.007,0.007
18,1.0852517171,0.9837275988,0.131833000826,0.134447390159,1.0,1975-07-18,7.0,86.25,17.0,40.0,0.0,43.0,-0.017,179.9,25.5,10000.0,230.0,0.35,0.07,16.0,0.007,0.007
19,1.0854613348,0.9839371147,0.131940799863,0.134587610586,1.0,1975-07-18,7.0,86.25,23.0,40.0,0.0,43.0,-0.017,179.9,25.5,10000.0,230.0,0.35,0.07,16.0,0.007,0.007
20,1.08543705,0.9839124525,0.131744055547,0.13440718204,1.0,1975-07-18,7.0,86.25,23.0,40.0,0.0,43.0,-0.017,179.9,25.5,10000.0,230.0,0.35,0.07,16.0,0.01,0.007
21,1.0839674312,0.9824430865,0.131743698949,0.134447394305,1.0,1975-07-18,7.0,86.25,23.0,40.0,0.0,43.0,-0.023,179.9,25.5,10000.0,230.0,0.35,0.07,16.0,0.01,0.007
22,1.0589291592,0.982442983,0.135014977393,0.137650252834,1.0,1975-07-18,7.0,86.25,23.0,40.0,0.0,43.0,-0.023,179.9,25.5,10000.0,170.0,0.35,0.07,16.0,0.01,0.007
23,1.0589290642,0.9824428864,0.134711848079,0.13905032004,1.0,1975-07-18,7.0,86.25,23.0,40.0,0.0,43.0,-0.023,233.87,25.5,10000.0,170.0,0.35,0.07,16.0,0.01,0.007
24,1.0719363419,0.9829319053,0.133414663968,0.141056553909,1.0,1975-07-18,7.0,97.5,26.0,40.0,0.0,43.0,-0.02,125.93,30.0,10000.0,200.0,0.5,0.07,16.0,0.007,0.00805
25,1.071957322,0.9829533418,0.132984415337,0.1408986515,1.0,1975-07-18,7.0,97.5,26.0,40.0,0.0,43.0,-0.02,125.93,30.0,10000.0,200.0,0.5,0.1,16.0,0.007,0.00805
26,1.0716845191,0.9826805435,0.133258685645,0.14129441756,1.0,1975-07-18,7.0,97.5,26.0,40.0,0.0,43.0,-0.026,125.93,30.0,10000.0,200.0,0.5,0.1,16.0,0.007,0.00805
27,1.0723814131,0.9833770131,0.133696865504,0.143186228308,1.0,1975-07-18,7.0,97.5,26.0,40.0,0.0,43.0,-0.026,125.93,30.0,10000.0,200.0,0.65,0.1,16.0,0.007,0.00805
28,1.0740188125,0.9850146764,0.133319002053,0.142568483233,1.0,1975-07-18,7.0,97.5,26.0,52.0,0.0,43.0,-0.026,125.93,30.0,10000.0,200.0,0.65,0.1,16.0,0.007,0.00805
29,1.0740192026,0.9850150784,0.133459441981,0.14284291793,1.0,1975-07-18,7.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.65,0.1,16.0,0.007,0.00805
30,1.0752618673,0.986257594,0.133148772344,0.142524932208,1.0,1975-07-18,7.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.65,0.1,16.0,0.01,0.00805
31,1.0502286898,0.9862577529,0.136208952173,0.143175696667,1.0,1975-07-18,7.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00805
32,1.0510929376,0.9871221325,0.135795544802,0.142830699271,1.0,1975-07-18,7.0,75.0,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00805
33,1.0510939965,0.9871231361,0.135371830828,0.142626214797,1.0,1975-07-18,7.0,75.0,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00595
34,1.0511707321,0.9871998717,0.135612357832,0.142332432537,1.0,1975-07-18,7.0,75.0,20.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00595
35,1.0511707267,0.9871998656,0.135838681468,0.142648949807,1.0,1975-07-18,7.0,75.0,20.0,52.0,0.0,43.0,-0.026,179.9,21.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00595
36,1.0747943589,0.985790158,0.132870443062,0.139766040386,1.0,1975-07-18,7.0,86.25,14.0,46.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.5,0.1,16.0,0.01,0.007
37,1.0726323737,0.9836281164,0.133211660883,0.140135077307,1.0,1975-07-18,7.0,86.25,14.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.5,0.1,16.0,0.01,0.007
38,1.0721297006,0.9831256057,0.133168983546,0.139987639974,1.0,1975-07-18,7.0,86.25,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.5,0.1,16.0,0.01,0.007
39,1.0470960103,0.9831253643,0.136468709041,0.141906846218,1.0,1975-07-18,7.0,86.25,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.5,0.1,16.0,0.01,0.007
40,1.0482639711,0.9842931034,0.136275668827,0.141944966983,1.0,1975-07-18,7.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.5,0.1,16.0,0.01,0.007
41,1.0482639292,0.9842930429,0.136226392444,0.14217493405,1.0,1975-07-18,7.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,10000.0,140.0,0.5,0.1,16.0,0.01,0.007
42,1.0475580588,0.9835872312,0.136517240494,0.140108456052,1.0,1975-07-18,7.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,10000.0,140.0,0.35,0.1,16.0,0.01,0.007
43,1.0475574638,0.9835868515,0.136210423185,0.139706012704,1.0,1975-07-18,7.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,10000.0,140.0,0.35,0.1,16.0,0.01,0.0049
44,1.0475574606,0.9835868649,0.13607635347,0.140722338288,1.0,1975-07-18,7.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,10000.0,140.0,0.35,0.1,16.0,0.01,0.0049
45,1.0476786476,0.9837077146,0.1360147195,0.140632355652,1.0,1975-07-18,7.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,10000.0,140.0,0.35,0.1,16.0,0.013,0.0049
46,1.0477495608,0.9837785649,0.136332723607,0.141176413504,1.0,1975-07-18,7.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,10000.0,140.0,0.35,0.13,16.0,0.013,0.0049
47,1.0485605011,0.984589671,0.135775999196,0.140571999521,1.0,1975-07-18,7.0,63.75,20.0,34.0,0.0,43.0,-0.02,233.87,39.0,10000.0,140.0,0.35,0.13,16.0,0.013,0.0049
48,1.0750488044,0.9860444685,0.132944662388,0.139313805197,1.0,1975-07-18,7.0,75.0,23.0,46.0,0.0,43.0,-0.02,125.93,21.0,10000.0,200.0,0.425,0.1,16.0,0.0085,0.007
49,1.0750480892,0.9860437804,0.132866696158,0.139134858811,1.0,1975-07-18,7.0,75.0,23.0,46.0,0.0,43.0,-0.02,125.93,30.0,10000.0,200.0,0.425,0.1,16.0,0.0085,0.007
50,1.072472762,0.9834686247,0.132936211729,0.139683541304,1.0,1975-07-18,7.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,200.0,0.425,0.1,16.0,0.0085,0.007
51,1.0474396928,0.98346872,0.135944895383,0.141599723797,1.0,1975-07-18,7.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.425,0.1,16.0,0.0085,0.007
52,1.0475513694,0.9835806463,0.135987055866,0.141608517485,1.0,1975-07-18,7.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.425,0.1,16.0,0.0115,0.007
53,1.0474714773,0.9835007849,0.135921086926,0.141364343293,1.0,1975-07-18,7.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.425,0.07,16.0,0.0115,0.007
54,1.0481412536,0.9841706756,0.135757395227,0.142657831072,1.0,1975-07-18,7.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.575,0.07,16.0,0.0115,0.007
55,1.0499625367,0.985991746,0.135956150379,0.143140928569,1.0,1975-07-18,7.0,52.5,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.575,0.07,16.0,0.0115,0.007
