,Area,Area_leaf,Ei,Ei_leaf,clear_sky,daydate,density,incli_base,incli_top,infl,isolated,latitude,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,stage,w0_slp,wl_slp
10,1.0476777081,0.9837070877,0.289565647883,0.29875434338,1.0,1975-07-18,3.0,63.75,17.0,28.0,0.0,43.0,-0.014,179.9,34.5,10000.0,140.0,0.425,0.13,16.0,0.01,0.00805
11,1.0727113564,0.9837073599,0.285335018588,0.297655099647,1.0,1975-07-18,3.0,63.75,17.0,28.0,0.0,43.0,-0.014,179.9,34.5,10000.0,200.0,0.425,0.13,16.0,0.01,0.00805
12,1.0848510147,0.9833268673,0.282612875859,0.298218544307,1.0,1975-07-18,3.0,63.75,17.0,28.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.5,0.1,16.0,0.007,0.0049
13,1.0848534854,0.9833292829,0.283993382483,0.299669365027,1.0,1975-07-18,3.0,63.75,17.0,28.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.5,0.1,16.0,0.007,0.007
14,1.0893994118,0.9878752022,0.281874939655,0.296927097814,1.0,1975-07-18,3.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.5,0.1,16.0,0.007,0.007
15,1.088718338,0.9871942461,0.282784156473,0.293740028364,1.0,1975-07-18,3.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.35,0.1,16.0,0.007,0.007
16,1.0886533235,0.9871290298,0.283388295892,0.293565995636,1.0,1975-07-18,3.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.35,0.07,16.0,0.007,0.007
17,1.0852519113,0.9837278105,0.284377676093,0.294122985539,1.0,1975-07-18,3.0,86.25,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,10000.0,230.0,0.35,0.07,16.0,0.007,0.007
18,1.0852518434,0.9837277251,0.28372368305,0.293144445003,1.0,1975-07-18,3.0,86.25,17.0,40.0,0.0,43.0,-0.017,179.9,25.5,10000.0,230.0,0.35,0.07,16.0,0.007,0.007
19,1.0854617282,0.9839375081,0.28336699497,0.292819485838,1.0,1975-07-18,3.0,86.25,23.0,40.0,0.0,43.0,-0.017,179.9,25.5,10000.0,230.0,0.35,0.07,16.0,0.007,0.007
20,1.0854369423,0.9839123448,0.283422538516,0.292877646497,1.0,1975-07-18,3.0,86.25,23.0,40.0,0.0,43.0,-0.017,179.9,25.5,10000.0,230.0,0.35,0.07,16.0,0.01,0.007
21,1.083967535,0.9824431903,0.284435753235,0.293919619951,1.0,1975-07-18,3.0,86.25,23.0,40.0,0.0,43.0,-0.023,179.9,25.5,10000.0,230.0,0.35,0.07,16.0,0.01,0.007
22,1.0589292619,0.9824430857,0.288923003831,0.296807206022,1.0,1975-07-18,3.0,86.25,23.0,40.0,0.0,43.0,-0.023,179.9,25.5,10000.0,170.0,0.35,0.07,16.0,0.01,0.007
23,1.0589290654,0.9824428876,0.293449116169,0.303923466365,1.0,1975-07-18,3.0,86.25,23.0,40.0,0.0,43.0,-0.023,233.87,25.5,10000.0,170.0,0.35,0.07,16.0,0.01,0.007
24,1.0719361524,0.9829317158,0.287841119432,0.30268857596,1.0,1975-07-18,3.0,97.5,26.0,40.0,0.0,43.0,-0.02,125.93,30.0,10000.0,200.0,0.5,0.07,16.0,0.007,0.00805
25,1.0719572949,0.9829533147,0.287533134093,0.302598258339,1.0,1975-07-18,3.0,97.5,26.0,40.0,0.0,43.0,-0.02,125.93,30.0,10000.0,200.0,0.5,0.1,16.0,0.007,0.00805
26,1.0716847139,0.9826807383,0.287429647895,0.302611678013,1.0,1975-07-18,3.0,97.5,26.0,40.0,0.0,43.0,-0.026,125.93,30.0,10000.0,200.0,0.5,0.1,16.0,0.007,0.00805
27,1.0723815688,0.9833771688,0.289356467145,0.307401220324,1.0,1975-07-18,3.0,97.5,26.0,40.0,0.0,43.0,-0.026,125.93,30.0,10000.0,200.0,0.65,0.1,16.0,0.007,0.00805
28,1.0740189,0.9850147639,0.291666083992,0.309992474436,1.0,1975-07-18,3.0,97.5,26.0,52.0,0.0,43.0,-0.026,125.93,30.0,10000.0,200.0,0.65,0.1,16.0,0.007,0.00805
29,1.0740188593,0.9850147351,0.287610865756,0.304968816612,1.0,1975-07-18,3.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.65,0.1,16.0,0.007,0.00805
30,1.0752616614,0.9862573881,0.28779349452,0.305134305939,1.0,1975-07-18,3.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.65,0.1,16.0,0.01,0.00805
31,1.0502284815,0.9862575446,0.292567196013,0.305642908509,1.0,1975-07-18,3.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00805
32,1.0510929421,0.987122137,0.292641124718,0.305853759628,1.0,1975-07-18,3.0,75.0,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00805
33,1.0510938956,0.9871230352,0.292349127139,0.305726332923,1.0,1975-07-18,3.0,75.0,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00595
34,1.0511703874,0.987199527,0.288195836483,0.300449873952,1.0,1975-07-18,3.0,75.0,20.0,52.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00595
35,1.0511706714,0.9871998103,0.288041159317,0.300021916168,1.0,1975-07-18,3.0,75.0,20.0,52.0,0.0,43.0,-0.026,179.9,21.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.00595
36,1.0747943146,0.9857901137,0.285682159953,0.299128164921,1.0,1975-07-18,3.0,86.25,14.0,46.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.5,0.1,16.0,0.01,0.007
37,1.0726324445,0.9836281872,0.286542788862,0.300478986238,1.0,1975-07-18,3.0,86.25,14.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.5,0.1,16.0,0.01,0.007
38,1.0721295939,0.983125499,0.287463875607,0.300991421619,1.0,1975-07-18,3.0,86.25,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,200.0,0.5,0.1,16.0,0.01,0.007
39,1.047095904,0.983125258,0.290149451791,0.300239095508,1.0,1975-07-18,3.0,86.25,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.5,0.1,16.0,0.01,0.007
40,1.0482641498,0.9842932821,0.290486432181,0.300862167499,1.0,1975-07-18,3.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.5,0.1,16.0,0.01,0.007
41,1.0482638995,0.9842930132,0.291374096905,0.302186009055,1.0,1975-07-18,3.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,10000.0,140.0,0.5,0.1,16.0,0.01,0.007
42,1.0475580806,0.983587253,0.291384128858,0.299243864961,1.0,1975-07-18,3.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,10000.0,140.0,0.35,0.1,16.0,0.01,0.007
43,1.0475575154,0.9835869031,0.288801268871,0.296474013516,1.0,1975-07-18,3.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,10000.0,140.0,0.35,0.1,16.0,0.01,0.0049
44,1.0475576409,0.9835870452,0.295855213143,0.306102053888,1.0,1975-07-18,3.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,10000.0,140.0,0.35,0.1,16.0,0.01,0.0049
45,1.0476786542,0.9837077212,0.295813827233,0.30607534985,1.0,1975-07-18,3.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,10000.0,140.0,0.35,0.1,16.0,0.013,0.0049
46,1.0477495356,0.9837785397,0.295528546096,0.30608341943,1.0,1975-07-18,3.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,10000.0,140.0,0.35,0.13,16.0,0.013,0.0049
47,1.0485604637,0.9845896336,0.296114004468,0.306638654122,1.0,1975-07-18,3.0,63.75,20.0,34.0,0.0,43.0,-0.02,233.87,39.0,10000.0,140.0,0.35,0.13,16.0,0.013,0.0049
48,1.0750487678,0.9860444319,0.289458400414,0.303715472837,1.0,1975-07-18,3.0,75.0,23.0,46.0,0.0,43.0,-0.02,125.93,21.0,10000.0,200.0,0.425,0.1,16.0,0.0085,0.007
49,1.0750484503,0.9860441415,0.290414389077,0.304562835861,1.0,1975-07-18,3.0,75.0,23.0,46.0,0.0,43.0,-0.02,125.93,30.0,10000.0,200.0,0.425,0.1,16.0,0.0085,0.007
50,1.0724729596,0.9834688223,0.289455432058,0.303301861019,1.0,1975-07-18,3.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,200.0,0.425,0.1,16.0,0.0085,0.007
51,1.0474398899,0.9834689171,0.298801684672,0.310270538893,1.0,1975-07-18,3.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.425,0.1,16.0,0.0085,0.007
52,1.0475513591,0.983580636,0.298779010859,0.310216304689,1.0,1975-07-18,3.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.425,0.1,16.0,0.0115,0.007
53,1.0474717608,0.9835010684,0.298906230591,0.310148011685,1.0,1975-07-18,3.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.425,0.07,16.0,0.0115,0.007
54,1.0481414956,0.9841709176,0.297643445274,0.310814758064,1.0,1975-07-18,3.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.575,0.07,16.0,0.0115,0.007
55,1.0499628959,0.9859921052,0.297279227244,0.310715130397,1.0,1975-07-18,3.0,52.5,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.575,0.07,16.0,0.0115,0.007
56,1.0499630052,0.9859921936,0.29828494343,0.311870566602,1.0,1975-07-18,3.0,52.5,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,10000.0,140.0,0.575,0.07,16.0,0.0115,0.0091
57,1.0499628291,0.9859920193,0.290845416123,0.302431665172,1.0,1975-07-18,3.0,52.5,23.0,34.0,0.0,43.0,-0.02,179.9,30.0,10000.0,140.0,0.575,0.07,16.0,0.0115,0.0091
58,1.0503578478,0.9863869858,0.288927387713,0.300516134785,1.0,1975-07-18,3.0,52.5,17.0,34.0,0.0,43.0,-0.02,179.9,30.0,10000.0,140.0,0.575,0.07,16.0,0.0115,0.0091
59,1.0497597,0.9857888438,0.288590496829,0.300135825812,1.0,1975-07-18,3.0,52.5,17.0,34.0,0.0,43.0,-0.026,179.9,30.0,10000.0,140.0,0.575,0.07,16.0,0.0115,0.0091
60,1.0753492092,0.9863450648,0.28368190619,0.297417256293,1.0,1975-07-18,3.0,86.25,26.0,52.0,0.0,43.0,-0.017,152.915,34.5,10000.0,200.0,0.425,0.1,16.0,0.0115,0.0049
61,1.0753486546,0.9863445009,0.283529055208,0.297395172254,1.0,1975-07-18,3.0,86.25,26.0,52.0,0.0,43.0,-0.017,152.915,34.5,10000.0,200.0,0.425,0.1,16.0,0.0115,0.007
62,1.0753489617,0.9863447843,0.29166140615,0.307589362396,1.0,1975-07-18,3.0,86.25,26.0,52.0,0.0,43.0,-0.017,206.885,34.5,10000.0,200.0,0.425,0.1,16.0,0.0115,0.007
63,1.1003899852,0.9863449609,0.279349473957,0.296972585907,1.0,1975-07-18,3.0,86.25,26.0,52.0,0.0,43.0,-0.017,206.885,34.5,10000.0,260.0,0.425,0.1,16.0,0.0115,0.007
64,1.0994409935,0.9853959733,0.280200844878,0.298004383038,1.0,1975-07-18,3.0,86.25,26.0,52.0,0.0,43.0,-0.023,206.885,34.5,10000.0,260.0,0.425,0.1,16.0,0.0115,0.007
65,1.1004621712,0.98641711,0.279000620628,0.296870851885,1.0,1975-07-18,3.0,86.25,20.0,52.0,0.0,43.0,-0.023,206.885,34.5,10000.0,260.0,0.425,0.1,16.0,0.0115,0.007
66,1.1000617211,0.986016435,0.279042812183,0.296976955769,1.0,1975-07-18,3.0,86.25,20.0,52.0,0.0,43.0,-0.023,206.885,34.5,10000.0,260.0,0.425,0.1,16.0,0.0085,0.007
67,1.1007323463,0.9866873889,0.274118413858,0.295638665262,1.0,1975-07-18,3.0,86.25,20.0,52.0,0.0,43.0,-0.023,206.885,34.5,10000.0,260.0,0.575,0.1,16.0,0.0085,0.007
68,1.1007327566,0.9866879775,0.27681242858,0.298381905921,1.0,1975-07-18,3.0,86.25,20.0,52.0,0.0,43.0,-0.023,206.885,25.5,10000.0,260.0,0.575,0.1,16.0,0.0085,0.007
69,1.1025272371,0.9884825657,0.281637605073,0.304603192638,1.0,1975-07-18,3.0,63.75,20.0,52.0,0.0,43.0,-0.023,206.885,25.5,10000.0,260.0,0.575,0.1,16.0,0.0085,0.007
70,1.1025471728,0.9885022515,0.281410759907,0.304304978008,1.0,1975-07-18,3.0,63.75,20.0,52.0,0.0,43.0,-0.023,206.885,25.5,10000.0,260.0,0.575,0.07,16.0,0.0085,0.007
71,1.1000900526,0.9860450679,0.279272014584,0.302059688695,1.0,1975-07-18,3.0,63.75,20.0,40.0,0.0,43.0,-0.023,206.885,25.5,10000.0,260.0,0.575,0.07,16.0,0.0085,0.007
72,1.0739507616,0.9849465813,0.288542058754,0.302514325984,1.0,1975-07-18,3.0,97.5,14.0,40.0,0.0,43.0,-0.014,125.93,39.0,10000.0,200.0,0.425,0.115,16.0,0.01,0.007
73,1.0747500893,0.9857457326,0.288373491547,0.305170319725,1.0,1975-07-18,3.0,97.5,14.0,40.0,0.0,43.0,-0.014,125.93,39.0,10000.0,200.0,0.575,0.115,16.0,0.01,0.007
74,1.0724732025,0.9834692466,0.286305561657,0.302846400946,1.0,1975-07-18,3.0,97.5,14.0,28.0,0.0,43.0,-0.014,125.93,39.0,10000.0,200.0,0.575,0.115,16.0,0.01,0.007
75,1.0724721114,0.9834679064,0.287202740892,0.303791177417,1.0,1975-07-18,3.0,97.5,14.0,28.0,0.0,43.0,-0.014,125.93,39.0,10000.0,200.0,0.575,0.115,16.0,0.01,0.0049
76,1.072715158,0.9837108487,0.287261486928,0.303608728477,1.0,1975-07-18,3.0,97.5,20.0,28.0,0.0,43.0,-0.014,125.93,39.0,10000.0,200.0,0.575,0.115,16.0,0.01,0.0049
77,1.0719767671,0.9829728576,0.287748736699,0.304276069239,1.0,1975-07-18,3.0,97.5,20.0,28.0,0.0,43.0,-0.02,125.93,39.0,10000.0,200.0,0.575,0.115,16.0,0.01,0.0049
78,1.0719771971,0.9829732988,0.287458284395,0.303870786508,1.0,1975-07-18,3.0,97.5,20.0,28.0,0.0,43.0,-0.02,125.93,39.0,10000.0,200.0,0.575,0.085,16.0,0.01,0.0049
79,1.0970177059,0.9829729915,0.284264267427,0.304636520058,1.0,1975-07-18,3.0,97.5,20.0,28.0,0.0,43.0,-0.02,125.93,39.0,10000.0,260.0,0.575,0.085,16.0,0.01,0.0049
80,1.0975687752,0.9835241595,0.283956446756,0.304236563926,1.0,1975-07-18,3.0,97.5,20.0,28.0,0.0,43.0,-0.02,125.93,39.0,10000.0,260.0,0.575,0.085,16.0,0.013,0.0049
81,1.0975688481,0.9835242841,0.283459627438,0.303285477051,1.0,1975-07-18,3.0,97.5,20.0,28.0,0.0,43.0,-0.02,125.93,30.0,10000.0,260.0,0.575,0.085,16.0,0.013,0.0049
82,1.0975687616,0.9835242669,0.277885003021,0.296304285255,1.0,1975-07-18,3.0,97.5,20.0,28.0,0.0,43.0,-0.02,179.9,30.0,10000.0,260.0,0.575,0.085,16.0,0.013,0.0049
83,1.0982792955,0.9842343145,0.279469752287,0.298352067159,1.0,1975-07-18,3.0,75.0,20.0,28.0,0.0,43.0,-0.02,179.9,30.0,10000.0,260.0,0.575,0.085,16.0,0.013,0.0049
84,1.0738964161,0.984892149,0.290453916446,0.310036590969,1.0,1975-07-18,3.0,86.25,26.0,40.0,0.0,43.0,-0.02,206.885,30.0,10000.0,200.0,0.575,0.1,16.0,0.0115,0.0091
85,1.0738949326,0.9848905355,0.291195110158,0.310797897093,1.0,1975-07-18,3.0,86.25,26.0,40.0,0.0,43.0,-0.02,206.885,30.0,10000.0,200.0,0.575,0.1,16.0,0.0115,0.007
86,1.0738958542,0.9848914313,0.284004707979,0.303176116792,1.0,1975-07-18,3.0,86.25,26.0,40.0,0.0,43.0,-0.02,152.915,30.0,10000.0,200.0,0.575,0.1,16.0,0.0115,0.007
87,1.0746661882,0.9856618633,0.281103640698,0.299198931203,1.0,1975-07-18,3.0,86.25,20.0,40.0,0.0,43.0,-0.02,152.915,30.0,10000.0,200.0,0.575,0.1,16.0,0.0115,0.007
88,1.0755697639,0.9865654436,0.280911592206,0.299087766733,1.0,1975-07-18,3.0,86.25,20.0,40.0,0.0,43.0,-0.014,152.915,30.0,10000.0,200.0,0.575,0.1,16.0,0.0115,0.007
89,1.0755691467,0.9865648094,0.280684833434,0.297800973634,1.0,1975-07-18,3.0,86.25,20.0,40.0,0.0,43.0,-0.014,152.915,39.0,10000.0,200.0,0.575,0.1,16.0,0.0115,0.007
90,1.0752337863,0.9862295791,0.280502024092,0.297572939252,1.0,1975-07-18,3.0,86.25,20.0,40.0,0.0,43.0,-0.014,152.915,39.0,10000.0,200.0,0.575,0.1,16.0,0.0085,0.007
91,1.0745326584,0.9855283979,0.283097706112,0.29724570346,1.0,1975-07-18,3.0,86.25,20.0,40.0,0.0,43.0,-0.014,152.915,39.0,10000.0,200.0,0.425,0.1,16.0,0.0085,0.007
92,1.0995732869,0.9855284202,0.27536066817,0.291377179654,1.0,1975-07-18,3.0,86.25,20.0,40.0,0.0,43.0,-0.014,152.915,39.0,10000.0,260.0,0.425,0.1,16.0,0.0085,0.007
93,1.1008647781,0.9868200173,0.277154815432,0.293228488047,1.0,1975-07-18,3.0,86.25,20.0,52.0,0.0,43.0,-0.014,152.915,39.0,10000.0,260.0,0.425,0.1,16.0,0.0085,0.007
94,1.1008220122,0.9867768486,0.277567286464,0.293267655623,1.0,1975-07-18,3.0,86.25,20.0,52.0,0.0,43.0,-0.014,152.915,39.0,10000.0,260.0,0.425,0.07,16.0,0.0085,0.007
95,1.1020990386,0.9880540768,0.281201046081,0.299414454052,1.0,1975-07-18,3.0,63.75,20.0,52.0,0.0,43.0,-0.014,152.915,39.0,10000.0,260.0,0.425,0.07,16.0,0.0085,0.007
96,1.073312692,0.9843084838,0.287444673817,0.304998389747,1.0,1975-07-18,3.0,75.0,20.0,34.0,0.0,43.0,-0.026,179.9,25.5,10000.0,200.0,0.65,0.1,16.0,0.007,0.007
97,1.0727259228,0.9837217052,0.288616960642,0.306270380369,1.0,1975-07-18,3.0,75.0,20.0,34.0,0.0,43.0,-0.02,179.9,25.5,10000.0,200.0,0.65,0.1,16.0,0.007,0.007
98,1.072110854,0.9831069958,0.286877856895,0.300630188026,1.0,1975-07-18,3.0,75.0,20.0,34.0,0.0,43.0,-0.02,179.9,25.5,10000.0,200.0,0.5,0.1,16.0,0.007,0.007
99,1.0721110689,0.9831071997,0.289192554656,0.304875044584,1.0,1975-07-18,3.0,75.0,20.0,34.0,0.0,43.0,-0.02,125.93,25.5,10000.0,200.0,0.5,0.1,16.0,0.007,0.007
100,1.0470778078,0.98310726,0.297428894644,0.310026282302,1.0,1975-07-18,3.0,75.0,20.0,34.0,0.0,43.0,-0.02,125.93,25.5,10000.0,140.0,0.5,0.1,16.0,0.007,0.007
101,1.047062965,0.9830922517,0.298279696354,0.310768603969,1.0,1975-07-18,3.0,75.0,20.0,34.0,0.0,43.0,-0.02,125.93,25.5,10000.0,140.0,0.5,0.07,16.0,0.007,0.007
102,1.0470631508,0.9830924379,0.298442551316,0.31071862708,1.0,1975-07-18,3.0,75.0,20.0,34.0,0.0,43.0,-0.02,125.93,34.5,10000.0,140.0,0.5,0.07,16.0,0.007,0.007
103,1.0465386108,0.9825676337,0.296777014661,0.308950838895,1.0,1975-07-18,3.0,97.5,20.0,34.0,0.0,43.0,-0.02,125.93,34.5,10000.0,140.0,0.5,0.07,16.0,0.007,0.007
104,1.0468188512,0.9828481579,0.29686876852,0.309093574029,1.0,1975-07-18,3.0,97.5,20.0,34.0,0.0,43.0,-0.02,125.93,34.5,10000.0,140.0,0.5,0.07,16.0,0.01,0.007
105,1.0485002955,0.9845297611,0.296847749149,0.30914810145,1.0,1975-07-18,3.0,97.5,20.0,46.0,0.0,43.0,-0.02,125.93,34.5,10000.0,140.0,0.5,0.07,16.0,0.01,0.007
106,1.0485014424,0.984530562,0.297988900516,0.310393906175,1.0,1975-07-18,3.0,97.5,20.0,46.0,0.0,43.0,-0.02,125.93,34.5,10000.0,140.0,0.5,0.07,16.0,0.01,0.0091
107,1.0497587943,0.985788194,0.298071256686,0.310561002085,1.0,1975-07-18,3.0,97.5,14.0,46.0,0.0,43.0,-0.02,125.93,34.5,10000.0,140.0,0.5,0.07,16.0,0.01,0.0091
108,1.0519308222,0.9879599606,0.28989640826,0.304586320078,1.0,1975-07-18,3.0,63.75,20.0,52.0,0.0,43.0,-0.02,152.915,21.0,10000.0,140.0,0.65,0.1,16.0,0.01,0.007
109,1.0527191944,0.9887486411,0.28989759471,0.304555628669,1.0,1975-07-18,3.0,63.75,20.0,52.0,0.0,43.0,-0.02,152.915,21.0,10000.0,140.0,0.65,0.1,16.0,0.013,0.007
110,1.0528171414,0.9888465881,0.28622985919,0.300468619878,1.0,1975-07-18,3.0,63.75,14.0,52.0,0.0,43.0,-0.02,152.915,21.0,10000.0,140.0,0.65,0.1,16.0,0.013,0.007
111,1.0528147447,0.9888438998,0.286011693162,0.300406703038,1.0,1975-07-18,3.0,63.75,14.0,52.0,0.0,43.0,-0.02,152.915,21.0,10000.0,140.0,0.65,0.1,16.0,0.013,0.0049
112,1.0528149535,0.9888440952,0.284390144883,0.298205498944,1.0,1975-07-18,3.0,63.75,14.0,52.0,0.0,43.0,-0.02,152.915,30.0,10000.0,140.0,0.65,0.1,16.0,0.013,0.0049
113,1.0528777523,0.9889071114,0.289911963049,0.303848431581,1.0,1975-07-18,3.0,63.75,14.0,52.0,0.0,43.0,-0.02,152.915,30.0,10000.0,140.0,0.5,0.1,16.0,0.013,0.0049
114,1.0513185379,0.9873476729,0.291343746582,0.304141891644,1.0,1975-07-18,3.0,86.25,14.0,52.0,0.0,43.0,-0.02,152.915,30.0,10000.0,140.0,0.5,0.1,16.0,0.013,0.0049
115,1.0513184255,0.9873475756,0.298942018235,0.313717248116,1.0,1975-07-18,3.0,86.25,14.0,52.0,0.0,43.0,-0.02,206.885,30.0,10000.0,140.0,0.5,0.1,16.0,0.013,0.0049
116,1.0484747112,0.9845038134,0.300429286467,0.315216913704,1.0,1975-07-18,3.0,86.25,14.0,40.0,0.0,43.0,-0.02,206.885,30.0,10000.0,140.0,0.5,0.1,16.0,0.013,0.0049
117,1.0484958848,0.9845250248,0.300306348868,0.315165630957,1.0,1975-07-18,3.0,86.25,14.0,40.0,0.0,43.0,-0.02,206.885,30.0,10000.0,140.0,0.5,0.13,16.0,0.013,0.0049
118,1.0735288378,0.9845246079,0.289460225101,0.307125005906,1.0,1975-07-18,3.0,86.25,14.0,40.0,0.0,43.0,-0.02,206.885,30.0,10000.0,200.0,0.5,0.13,16.0,0.013,0.0049
119,1.0740126864,0.9850085683,0.289069134775,0.306666809341,1.0,1975-07-18,3.0,86.25,14.0,40.0,0.0,43.0,-0.014,206.885,30.0,10000.0,200.0,0.5,0.13,16.0,0.013,0.0049
120,1.0739786031,0.9849746377,0.287537787813,0.301362207156,1.0,1975-07-18,3.0,75.0,26.0,40.0,0.0,43.0,-0.023,179.9,21.0,10000.0,200.0,0.5,0.1,16.0,0.0115,0.007
121,1.0739785403,0.9849746187,0.289844333332,0.304050127561,1.0,1975-07-18,3.0,75.0,26.0,40.0,0.0,43.0,-0.023,179.9,30.0,10000.0,200.0,0.5,0.1,16.0,0.0115,0.007
122,1.0489454393,0.9849748369,0.292929424287,0.303322056121,1.0,1975-07-18,3.0,75.0,26.0,40.0,0.0,43.0,-0.023,179.9,30.0,10000.0,140.0,0.5,0.1,16.0,0.0115,0.007
123,1.0509173959,0.986946821,0.294564604365,0.305955072899,1.0,1975-07-18,3.0,75.0,26.0,52.0,0.0,43.0,-0.023,179.9,30.0,10000.0,140.0,0.5,0.1,16.0,0.0115,0.007
124,1.0509182036,0.9869476089,0.29895128407,0.311377184806,1.0,1975-07-18,3.0,75.0,26.0,52.0,0.0,43.0,-0.023,233.87,30.0,10000.0,140.0,0.5,0.1,16.0,0.0115,0.007
125,1.0509180283,0.9869471477,0.299606413757,0.31227568271,1.0,1975-07-18,3.0,75.0,26.0,52.0,0.0,43.0,-0.023,233.87,30.0,10000.0,140.0,0.5,0.1,16.0,0.0115,0.0091
126,1.0520125388,0.9880418508,0.299710587529,0.312274905017,1.0,1975-07-18,3.0,75.0,26.0,52.0,0.0,43.0,-0.017,233.87,30.0,10000.0,140.0,0.5,0.1,16.0,0.0115,0.0091
