,Area,Area_leaf,Ei,Ei_leaf,clear_sky,daydate,density,incli_base,incli_top,infl,isolated,latitude,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,stage,w0_slp,wl_slp
0,0.4581670468,0.3941961723,0.208968324143,0.234252887374,1.0,1975-07-18,10.0,86.25,23.0,40.0,0.0,43.0,-0.02,233.87,25.5,4000.0,140.0,0.575,0.1,16.0,0.007,0.00595
1,0.458166767,0.3941959299,0.207889935977,0.233174330937,1.0,1975-07-18,10.0,86.25,23.0,40.0,0.0,43.0,-0.02,233.87,34.5,4000.0,140.0,0.575,0.1,16.0,0.007,0.00595
2,0.4581672071,0.3941962973,0.205932229853,0.231169487397,1.0,1975-07-18,10.0,86.25,23.0,40.0,0.0,43.0,-0.02,233.87,34.5,4000.0,140.0,0.575,0.1,16.0,0.007,0.00805
3,0.4580643465,0.3940934331,0.205054830854,0.229701703184,1.0,1975-07-18,10.0,86.25,17.0,40.0,0.0,43.0,-0.02,233.87,34.5,4000.0,140.0,0.575,0.1,16.0,0.007,0.00805
4,0.4580644504,0.3940934915,0.21303060894,0.236399386936,1.0,1975-07-18,10.0,86.25,17.0,40.0,0.0,43.0,-0.02,179.9,34.5,4000.0,140.0,0.575,0.1,16.0,0.007,0.00805
5,0.4580459423,0.3940753269,0.212603016197,0.236094345779,1.0,1975-07-18,10.0,86.25,17.0,40.0,0.0,43.0,-0.02,179.9,34.5,4000.0,140.0,0.575,0.13,16.0,0.007,0.00805
6,0.4571426261,0.3931718782,0.209282017782,0.233806902193,1.0,1975-07-18,10.0,86.25,17.0,28.0,0.0,43.0,-0.02,179.9,34.5,4000.0,140.0,0.575,0.13,16.0,0.007,0.00805
7,0.4574471623,0.3934763554,0.211918028838,0.236450538031,1.0,1975-07-18,10.0,63.75,17.0,28.0,0.0,43.0,-0.02,179.9,34.5,4000.0,140.0,0.575,0.13,16.0,0.007,0.00805
8,0.4574483582,0.3934773938,0.211390815584,0.235875629704,1.0,1975-07-18,10.0,63.75,17.0,28.0,0.0,43.0,-0.02,179.9,34.5,4000.0,140.0,0.575,0.13,16.0,0.01,0.00805
9,0.4571761561,0.3932053275,0.209656095045,0.230088524014,1.0,1975-07-18,10.0,63.75,17.0,28.0,0.0,43.0,-0.02,179.9,34.5,4000.0,140.0,0.425,0.13,16.0,0.01,0.00805
10,0.4574536346,0.393483044,0.210395358577,0.230872687784,1.0,1975-07-18,10.0,63.75,17.0,28.0,0.0,43.0,-0.014,179.9,34.5,4000.0,140.0,0.425,0.13,16.0,0.01,0.00805
11,0.4824869113,0.3934829986,0.199770334645,0.224833172389,1.0,1975-07-18,10.0,63.75,17.0,28.0,0.0,43.0,-0.014,179.9,34.5,4000.0,200.0,0.425,0.13,16.0,0.01,0.00805
12,0.4948547049,0.3933302618,0.198647705183,0.227879631659,1.0,1975-07-18,10.0,63.75,17.0,28.0,0.0,43.0,-0.017,179.9,34.5,4000.0,230.0,0.5,0.1,16.0,0.007,0.0049
13,0.4948558224,0.3933316179,0.197298006493,0.227192636997,1.0,1975-07-18,10.0,63.75,17.0,28.0,0.0,43.0,-0.017,179.9,34.5,4000.0,230.0,0.5,0.1,16.0,0.007,0.007
14,0.4966747483,0.3951502852,0.198526758917,0.225666014794,1.0,1975-07-18,10.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,4000.0,230.0,0.5,0.1,16.0,0.007,0.007
15,0.4964015745,0.3948773716,0.199494737603,0.217828791423,1.0,1975-07-18,10.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,4000.0,230.0,0.35,0.1,16.0,0.007,0.007
16,0.4963763144,0.3948519605,0.199141103197,0.216840473106,1.0,1975-07-18,10.0,63.75,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,4000.0,230.0,0.35,0.07,16.0,0.007,0.007
17,0.4950153228,0.3934910573,0.197822859475,0.21566541875,1.0,1975-07-18,10.0,86.25,17.0,40.0,0.0,43.0,-0.017,179.9,34.5,4000.0,230.0,0.35,0.07,16.0,0.007,0.007
18,0.4950154288,0.3934911454,0.198192070672,0.21586729031,1.0,1975-07-18,10.0,86.25,17.0,40.0,0.0,43.0,-0.017,179.9,25.5,4000.0,230.0,0.35,0.07,16.0,0.007,0.007
19,0.4950996495,0.3935753661,0.197375949013,0.215608520736,1.0,1975-07-18,10.0,86.25,23.0,40.0,0.0,43.0,-0.017,179.9,25.5,4000.0,230.0,0.35,0.07,16.0,0.007,0.007
20,0.4950894812,0.3935650808,0.197260596633,0.215717037583,1.0,1975-07-18,10.0,86.25,23.0,40.0,0.0,43.0,-0.017,179.9,25.5,4000.0,230.0,0.35,0.07,16.0,0.01,0.007
21,0.4945022472,0.3929777667,0.197465707383,0.216693191843,1.0,1975-07-18,10.0,86.25,23.0,40.0,0.0,43.0,-0.023,179.9,25.5,4000.0,230.0,0.35,0.07,16.0,0.01,0.007
22,0.4694638397,0.3929777118,0.207175603797,0.223356008376,1.0,1975-07-18,10.0,86.25,23.0,40.0,0.0,43.0,-0.023,179.9,25.5,4000.0,170.0,0.35,0.07,16.0,0.01,0.007
23,0.4694638199,0.3929776887,0.200528623044,0.218357483751,1.0,1975-07-18,10.0,86.25,23.0,40.0,0.0,43.0,-0.023,233.87,25.5,4000.0,170.0,0.35,0.07,16.0,0.01,0.007
24,0.4821773131,0.3931731304,0.196851221171,0.22394429093,1.0,1975-07-18,10.0,97.5,26.0,40.0,0.0,43.0,-0.02,125.93,30.0,4000.0,200.0,0.5,0.07,16.0,0.007,0.00805
25,0.4821849466,0.3931808058,0.197262234396,0.224747556995,1.0,1975-07-18,10.0,97.5,26.0,40.0,0.0,43.0,-0.02,125.93,30.0,4000.0,200.0,0.5,0.1,16.0,0.007,0.00805
26,0.4820765478,0.3930723697,0.19730736434,0.224908026884,1.0,1975-07-18,10.0,97.5,26.0,40.0,0.0,43.0,-0.026,125.93,30.0,4000.0,200.0,0.5,0.1,16.0,0.007,0.00805
27,0.4823550575,0.3933509813,0.200162237108,0.232954327796,1.0,1975-07-18,10.0,97.5,26.0,40.0,0.0,43.0,-0.026,125.93,30.0,4000.0,200.0,0.65,0.1,16.0,0.007,0.00805
28,0.4830113837,0.3940073616,0.200727654362,0.232392312702,1.0,1975-07-18,10.0,97.5,26.0,52.0,0.0,43.0,-0.026,125.93,30.0,4000.0,200.0,0.65,0.1,16.0,0.007,0.00805
29,0.4830112583,0.3940072215,0.204053364742,0.236310616533,1.0,1975-07-18,10.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,4000.0,200.0,0.65,0.1,16.0,0.007,0.00805
30,0.4835069581,0.3945026179,0.202957306868,0.235213978661,1.0,1975-07-18,10.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,4000.0,200.0,0.65,0.1,16.0,0.01,0.00805
31,0.4584739124,0.394502976,0.214274083476,0.239737451393,1.0,1975-07-18,10.0,97.5,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,4000.0,140.0,0.65,0.1,16.0,0.01,0.00805
32,0.4588199043,0.3948491177,0.213723638009,0.238823447697,1.0,1975-07-18,10.0,75.0,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,4000.0,140.0,0.65,0.1,16.0,0.01,0.00805
33,0.4588197267,0.3948487729,0.21502057507,0.240087187011,1.0,1975-07-18,10.0,75.0,26.0,52.0,0.0,43.0,-0.026,179.9,30.0,4000.0,140.0,0.65,0.1,16.0,0.01,0.00595
34,0.4588505568,0.394879603,0.213178145319,0.236819447343,1.0,1975-07-18,10.0,75.0,20.0,52.0,0.0,43.0,-0.026,179.9,30.0,4000.0,140.0,0.65,0.1,16.0,0.01,0.00595
35,0.4588506456,0.3948796818,0.212930790724,0.236058873137,1.0,1975-07-18,10.0,75.0,20.0,52.0,0.0,43.0,-0.026,179.9,21.0,4000.0,140.0,0.65,0.1,16.0,0.01,0.00595
36,0.483319445,0.3943152299,0.203258548501,0.228699736263,1.0,1975-07-18,10.0,86.25,14.0,46.0,0.0,43.0,-0.026,179.9,30.0,4000.0,200.0,0.5,0.1,16.0,0.01,0.007
37,0.4824550728,0.393450815,0.201513843278,0.228665204529,1.0,1975-07-18,10.0,86.25,14.0,34.0,0.0,43.0,-0.026,179.9,30.0,4000.0,200.0,0.5,0.1,16.0,0.01,0.007
38,0.4822537903,0.3932495325,0.201750678734,0.229727634016,1.0,1975-07-18,10.0,86.25,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,4000.0,200.0,0.5,0.1,16.0,0.01,0.007
39,0.4572206982,0.3932497653,0.211597465338,0.233219746027,1.0,1975-07-18,10.0,86.25,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,4000.0,140.0,0.5,0.1,16.0,0.01,0.007
40,0.4576878002,0.3937172518,0.214258778285,0.235934805789,1.0,1975-07-18,10.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,30.0,4000.0,140.0,0.5,0.1,16.0,0.01,0.007
41,0.4576879118,0.3937173374,0.212869683276,0.235256767775,1.0,1975-07-18,10.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,4000.0,140.0,0.5,0.1,16.0,0.01,0.007
42,0.4574055158,0.3934347622,0.211956674652,0.228961974294,1.0,1975-07-18,10.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,4000.0,140.0,0.35,0.1,16.0,0.01,0.007
43,0.457405232,0.393434574,0.21422581309,0.23113702959,1.0,1975-07-18,10.0,63.75,20.0,34.0,0.0,43.0,-0.026,179.9,39.0,4000.0,140.0,0.35,0.1,16.0,0.01,0.0049
44,0.4574054856,0.3934348473,0.205059880023,0.222842795065,1.0,1975-07-18,10.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,4000.0,140.0,0.35,0.1,16.0,0.01,0.0049
45,0.457454806,0.3934838457,0.205287183048,0.22306270868,1.0,1975-07-18,10.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,4000.0,140.0,0.35,0.1,16.0,0.013,0.0049
46,0.4574825643,0.3935118968,0.204462759773,0.22295077179,1.0,1975-07-18,10.0,63.75,20.0,34.0,0.0,43.0,-0.026,233.87,39.0,4000.0,140.0,0.35,0.13,16.0,0.013,0.0049
47,0.4578063579,0.3938356558,0.204758678807,0.223351124347,1.0,1975-07-18,10.0,63.75,20.0,34.0,0.0,43.0,-0.02,233.87,39.0,4000.0,140.0,0.35,0.13,16.0,0.013,0.0049
48,0.4834223164,0.3944178938,0.200367229128,0.225059898484,1.0,1975-07-18,10.0,75.0,23.0,46.0,0.0,43.0,-0.02,125.93,21.0,4000.0,200.0,0.425,0.1,16.0,0.0085,0.007
49,0.4834223652,0.3944179694,0.200786446309,0.225164962381,1.0,1975-07-18,10.0,75.0,23.0,46.0,0.0,43.0,-0.02,125.93,30.0,4000.0,200.0,0.425,0.1,16.0,0.0085,0.007
50,0.4823905752,0.3933865351,0.197106668697,0.221708122742,1.0,1975-07-18,10.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,4000.0,200.0,0.425,0.1,16.0,0.0085,0.007
51,0.4573574975,0.39338676,0.202145372098,0.22337307629,1.0,1975-07-18,10.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,4000.0,140.0,0.425,0.1,16.0,0.0085,0.007
52,0.4574030118,0.3934322828,0.201945340881,0.223216652149,1.0,1975-07-18,10.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,4000.0,140.0,0.425,0.1,16.0,0.0115,0.007
53,0.4573708966,0.3934003292,0.20144192759,0.222056273432,1.0,1975-07-18,10.0,75.0,23.0,34.0,0.0,43.0,-0.02,125.93,30.0,4000.0,140.0,0.425,0.07,16.0,0.0115,0.007
