,Area,Area_leaf,Ei,Ei_leaf,clear_sky,daydate,density,incli_base,incli_top,infl,isolated,latitude,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,stage,w0_slp,wl_slp
0,0.6552651784,0.5912945794,0.183592081403,0.201329253853,1.0,1997-07-09,8.0,86.25,23.0,40.0,0.0,30.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,16.0,0.007,0.00595
1,0.655265245,0.5912946906,0.183731822209,0.201542443147,1.0,1997-07-09,8.0,86.25,23.0,40.0,0.0,30.0,-0.02,233.87,34.5,6000.0,140.0,0.575,0.1,16.0,0.007,0.00595
2,0.6552653359,0.5912946871,0.181421089142,0.199163015149,1.0,1997-07-09,8.0,86.25,23.0,40.0,0.0,30.0,-0.02,233.87,34.5,6000.0,140.0,0.575,0.1,16.0,0.007,0.00805
3,0.6551112663,0.5911406175,0.181354041097,0.198957934079,1.0,1997-07-09,8.0,86.25,17.0,40.0,0.0,30.0,-0.02,233.87,34.5,6000.0,140.0,0.575,0.1,16.0,0.007,0.00805
4,0.6551114899,0.5911407952,0.189228716778,0.20453379522,1.0,1997-07-09,8.0,86.25,17.0,40.0,0.0,30.0,-0.02,179.9,34.5,6000.0,140.0,0.575,0.1,16.0,0.007,0.00805
5,0.6550828523,0.5911122235,0.189154111271,0.204564618031,1.0,1997-07-09,8.0,86.25,17.0,40.0,0.0,30.0,-0.02,179.9,34.5,6000.0,140.0,0.575,0.13,16.0,0.007,0.00805
6,0.6537283545,0.589757412,0.188207184794,0.203762081181,1.0,1997-07-09,8.0,86.25,17.0,28.0,0.0,30.0,-0.02,179.9,34.5,6000.0,140.0,0.575,0.13,16.0,0.007,0.00805
7,0.6541858934,0.5902149937,0.189242241722,0.204869668997,1.0,1997-07-09,8.0,63.75,17.0,28.0,0.0,30.0,-0.02,179.9,34.5,6000.0,140.0,0.575,0.13,16.0,0.007,0.00805
8,0.6541877855,0.5902169569,0.188772944678,0.204372699076,1.0,1997-07-09,8.0,63.75,17.0,28.0,0.0,30.0,-0.02,179.9,34.5,6000.0,140.0,0.575,0.13,16.0,0.01,0.00805
9,0.6537790729,0.5898082011,0.188256033308,0.20171334777,1.0,1997-07-09,8.0,63.75,17.0,28.0,0.0,30.0,-0.02,179.9,34.5,6000.0,140.0,0.425,0.13,16.0,0.01,0.00805
10,0.6541951312,0.5902244407,0.188087123546,0.201398149024,1.0,1997-07-09,8.0,63.75,17.0,28.0,0.0,30.0,-0.014,179.9,34.5,6000.0,140.0,0.425,0.13,16.0,0.01,0.00805
11,0.679228684,0.5902247118,0.181529569815,0.198315084044,1.0,1997-07-09,8.0,63.75,17.0,28.0,0.0,30.0,-0.014,179.9,34.5,6000.0,200.0,0.425,0.13,16.0,0.01,0.00805
12,0.6915210269,0.5899966789,0.178117626317,0.198148569406,1.0,1997-07-09,8.0,63.75,17.0,28.0,0.0,30.0,-0.017,179.9,34.5,6000.0,230.0,0.5,0.1,16.0,0.007,0.0049
13,0.6915211765,0.589996633,0.178166933378,0.19843924881,1.0,1997-07-09,8.0,63.75,17.0,28.0,0.0,30.0,-0.017,179.9,34.5,6000.0,230.0,0.5,0.1,16.0,0.007,0.007
14,0.6942486492,0.5927245388,0.178440814353,0.19834893592,1.0,1997-07-09,8.0,63.75,17.0,40.0,0.0,30.0,-0.017,179.9,34.5,6000.0,230.0,0.5,0.1,16.0,0.007,0.007
15,0.6938402735,0.5923161288,0.178265885494,0.192345951467,1.0,1997-07-09,8.0,63.75,17.0,40.0,0.0,30.0,-0.017,179.9,34.5,6000.0,230.0,0.35,0.1,16.0,0.007,0.007
16,0.6938018377,0.5922774461,0.178298916082,0.1912209671,1.0,1997-07-09,8.0,63.75,17.0,40.0,0.0,30.0,-0.017,179.9,34.5,6000.0,230.0,0.35,0.07,16.0,0.007,0.007
17,0.6917601279,0.5902361904,0.178476596887,0.191149953514,1.0,1997-07-09,8.0,86.25,17.0,40.0,0.0,30.0,-0.017,179.9,34.5,6000.0,230.0,0.35,0.07,16.0,0.007,0.007
18,0.6917602701,0.5902363144,0.178146706659,0.190533492098,1.0,1997-07-09,8.0,86.25,17.0,40.0,0.0,30.0,-0.017,179.9,25.5,6000.0,230.0,0.35,0.07,16.0,0.007,0.007
19,0.6918864046,0.5903624489,0.178431455687,0.191230744624,1.0,1997-07-09,8.0,86.25,23.0,40.0,0.0,30.0,-0.017,179.9,25.5,6000.0,230.0,0.35,0.07,16.0,0.007,0.007
20,0.6918718768,0.5903476297,0.178466650374,0.191436919649,1.0,1997-07-09,8.0,86.25,23.0,40.0,0.0,30.0,-0.017,179.9,25.5,6000.0,230.0,0.35,0.07,16.0,0.01,0.007
21,0.6909898276,0.5894658701,0.178745065981,0.191906211763,1.0,1997-07-09,8.0,86.25,23.0,40.0,0.0,30.0,-0.023,179.9,25.5,6000.0,230.0,0.35,0.07,16.0,0.01,0.007
22,0.6659517815,0.5894659037,0.186556186129,0.197940170912,1.0,1997-07-09,8.0,86.25,23.0,40.0,0.0,30.0,-0.023,179.9,25.5,6000.0,170.0,0.35,0.07,16.0,0.01,0.007
23,0.6659518497,0.5894659692,0.177171058138,0.191773575282,1.0,1997-07-09,8.0,86.25,23.0,40.0,0.0,30.0,-0.023,233.87,25.5,6000.0,170.0,0.35,0.07,16.0,0.01,0.007
24,0.6787636867,0.5897593489,0.17412196128,0.193727784709,1.0,1997-07-09,8.0,97.5,26.0,40.0,0.0,30.0,-0.02,125.93,30.0,6000.0,200.0,0.5,0.07,16.0,0.007,0.00805
25,0.6787753791,0.5897711312,0.173780805666,0.193681379058,1.0,1997-07-09,8.0,97.5,26.0,40.0,0.0,30.0,-0.02,125.93,30.0,6000.0,200.0,0.5,0.1,16.0,0.007,0.00805
26,0.6786135162,0.5896094073,0.173216073903,0.19335485903,1.0,1997-07-09,8.0,97.5,26.0,40.0,0.0,30.0,-0.026,125.93,30.0,6000.0,200.0,0.5,0.1,16.0,0.007,0.00805
27,0.6790305863,0.5900267119,0.1773094946,0.200925987469,1.0,1997-07-09,8.0,97.5,26.0,40.0,0.0,30.0,-0.026,125.93,30.0,6000.0,200.0,0.65,0.1,16.0,0.007,0.00805
28,0.6800137581,0.5910095041,0.177980980736,0.201117953262,1.0,1997-07-09,8.0,97.5,26.0,52.0,0.0,30.0,-0.026,125.93,30.0,6000.0,200.0,0.65,0.1,16.0,0.007,0.00805
29,0.6800136878,0.591009438,0.182051604816,0.203372413929,1.0,1997-07-09,8.0,97.5,26.0,52.0,0.0,30.0,-0.026,179.9,30.0,6000.0,200.0,0.65,0.1,16.0,0.007,0.00805
30,0.6807585093,0.591754629,0.181775577491,0.203211322569,1.0,1997-07-09,8.0,97.5,26.0,52.0,0.0,30.0,-0.026,179.9,30.0,6000.0,200.0,0.65,0.1,16.0,0.01,0.00805
31,0.6557250795,0.5917545006,0.188972223956,0.205173270647,1.0,1997-07-09,8.0,97.5,26.0,52.0,0.0,30.0,-0.026,179.9,30.0,6000.0,140.0,0.65,0.1,16.0,0.01,0.00805
32,0.6562441152,0.5922733091,0.1895175974,0.205810916129,1.0,1997-07-09,8.0,75.0,26.0,52.0,0.0,30.0,-0.026,179.9,30.0,6000.0,140.0,0.65,0.1,16.0,0.01,0.00805
33,0.6562437813,0.5922729483,0.189160742264,0.205188264714,1.0,1997-07-09,8.0,75.0,26.0,52.0,0.0,30.0,-0.026,179.9,30.0,6000.0,140.0,0.65,0.1,16.0,0.01,0.00595
