,Eabs,Ei,area,clear_sky,density,incli_base,incli_top,infl,isolated,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,w0_slp,wl_slp
0,0.000362594724986,0.000416775545961,0.0208400136,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.00348179476719,0.00400206295079,0.0248868089,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.00153266448461,0.00176168331564,0.0293413232,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.00284015162295,0.00326454209534,0.0341155744,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.00500752190796,0.005755772308,0.0389116035,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.00449280956876,0.00516414892961,0.0434407742,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.016193308132,0.0186129978528,0.0472863718,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.0711730327879,0.0818080836643,0.0500155491,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.0169556415514,0.0194892431625,0.0512519119,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.0658623961122,0.0757039035772,0.0505886157,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.269566894351,0.309847005001,0.0481919066,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
0,0.155522490153,0.178761482934,0.0438447938,1.0,11.0,86.25,23.0,40.0,0.0,-0.02,233.87,25.5,6000.0,140.0,0.575,0.1,0.007,0.00595
