,Eabs,Ei,area,clear_sky,density,incli_base,incli_top,infl,isolated,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,w0_slp,wl_slp
3,0.0,0.0,0.0277866661,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0,0.0,0.0331824362,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.000859285934506,0.000987684982191,0.0391215795,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.000258207148428,0.00029678982578,0.0454672385,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.00371838599823,0.00427400689452,0.0518982107,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.00287748433174,0.00330745325487,0.0579028397,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.016395335995,0.0188452137873,0.0630132766,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0587808752642,0.0675642244416,0.0666742472,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0195600403993,0.0224828050567,0.0683313035,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0699700839361,0.0804253838346,0.0675199787,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.267082726094,0.306991639189,0.0641999209,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.171474273076,0.197096865605,0.0585662944,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.26297365064,0.302268563954,0.0511221631,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.282928120574,0.325204736292,0.0424501095,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.484548136799,0.556951881379,0.0333362785,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.570958306332,0.656273915324,0.0246633589,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0277866661,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.033182489,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0391217204,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0454671993,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.00125537786102,0.00144296305865,0.0518981894,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.000604955968232,0.000695351687623,0.0579029216,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0148472397529,0.0170657928194,0.0630130527,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0120692415807,0.013872691472,0.0666742116,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0336020599734,0.0386230574407,0.0683312715,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0457748982225,0.0526148255431,0.0675200097,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.16117871113,0.185262886356,0.0641999164,1.0,9.0,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
