,Eabs,Ei,area,clear_sky,density,incli_base,incli_top,infl,isolated,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,w0_slp,wl_slp
2,0.0,0.0,0.0277866754,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.0,0.0,0.0331824906,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.0,0.0,0.0391217931,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.0,0.0,0.0454874355,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.0,0.0,0.0518821194,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.0,0.0,0.0579212147,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.00151870065098,0.00174563293216,0.0630484763,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.00468447521928,0.00538445427503,0.066687396,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.00112778029145,0.00129629918557,0.0683359069,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.0200736511554,0.0230731622475,0.0674514877,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.150475337216,0.17296015772,0.0642559281,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.0687728434793,0.0790492453785,0.0584598719,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.159673528886,0.183532791823,0.0511170768,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.357156250331,0.410524425668,0.0421769403,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.496957153714,0.571215119212,0.0333983417,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
2,0.549417687276,0.631514583076,0.0248420778,1.0,12.5,86.25,23.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0,0.0,0.0277866661,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0,0.0,0.0331824355,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0,0.0,0.0391215766,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0,0.0,0.0454672319,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0,0.0,0.0518982243,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0,0.0,0.0579028545,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.00345574598479,0.0039721218216,0.0630132472,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.00925755510681,0.0106408679389,0.0666742427,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.00326163842593,0.00374900968498,0.0683312829,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0325616310052,0.037427162075,0.0675200045,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.200398405965,0.230342995362,0.0641999023,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.0878548272946,0.100982560109,0.0585662985,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.183983861372,0.211475702727,0.0511221531,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.27460728225,0.31564055431,0.0424501095,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.422519258651,0.485654320288,0.0333362785,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
3,0.497683209693,0.572049666314,0.0246633594,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,233.87,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0277866661,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0331824748,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0391217129,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0454672176,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0518981877,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0579029289,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
4,0.0,0.0,0.0630130352,1.0,12.5,86.25,17.0,40.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.1,0.007,0.00805
